n,time
2336,41
2337,37
2338,36
2339,59
2340,49
2341,63
2342,60
2343,38
2344,61
2345,54
2346,55
2347,54
2348,39
2349,40
2350,36
2351,38
2352,37
2353,37
2354,38
2355,47
2356,50
2357,69
2358,61
2359,55
2360,47
2361,55
2362,48
2363,51
2364,61
2365,41
2366,47
2367,38
2368,37
2369,37
2370,56
2371,46
2372,54
2373,51
2374,47
2375,36
2376,50
2377,38
2378,55
2379,50
2380,51
2381,37
2382,52
2383,50
2384,47
2385,59
2386,51
2387,50
2388,46
2389,37
2390,57
2391,42
2392,37
2393,52
2394,78
2395,56
2396,60
2397,51
2398,38
2399,56
2400,55
2401,50
2402,38
2403,63
2404,41
2405,42
2406,42
2407,40
2408,37
2409,49
2410,45
2411,39
2412,51
2413,57
2414,61
2415,51
2416,47
2417,59
2418,52
2419,48
2420,52
2421,37
2422,37
2423,45
2424,40
2425,38
2426,42
2427,41
2428,37
2429,37
2430,38
2431,42
2432,62
2433,52
2434,62
2435,48
2436,38
2437,40
2438,53
2439,44
2440,53
2441,48
2442,48
2443,50
2444,42
2445,38
2446,39
2447,40
2448,49
2449,40
2450,63
2451,56
2452,45
2453,45
2454,42
2455,37
2456,38
2457,52
2458,52
2459,56
2460,57
2461,57
2462,52
2463,49
2464,48
2465,37
2466,58
2467,45
2468,39
2469,52
2470,62
2471,53
2472,58
2473,129
2474,38
2475,49
2476,38
2477,58
2478,58
2479,48
2480,66
2481,43
2482,40
2483,39
2484,39
2485,53
2486,46
2487,42
2488,41
2489,72
2490,52
2491,58
2492,43
2493,49
2494,38
2495,58
2496,41
2497,43
2498,39
2499,59
2500,58
2501,54
2502,54
2503,49
2504,53
2505,59
2506,54
2507,58
2508,64
2509,58
2510,49
2511,39
2512,53
2513,67
2514,53
2515,58
2516,39
2517,38
2518,38
2519,54
2520,58
2521,53
2522,39
2523,54
2524,58
2525,49
2526,47
2527,50
2528,74
2529,60
2530,41
2531,41
2532,56
2533,54
2534,58
2535,47
2536,55
2537,55
2538,39
2539,39
2540,40
2541,59
2542,54
2543,46
2544,40
2545,42
2546,40
2547,55
2548,39
2549,41
2550,39
2551,42
2552,47
2553,66
2554,58
2555,40
2556,60
2557,47
2558,39
2559,40
2560,57
2561,51
2562,54
2563,59
2564,44
2565,47
2566,39
2567,52
2568,44
2569,41
2570,41
2571,39
2572,42
2573,40
2574,47
2575,45
2576,39
2577,40
2578,55
2579,67
2580,51
2581,40
2582,64
2583,60
2584,55
2585,47
2586,40
2587,40
2588,40
2589,40
2590,82
2591,52
2592,40
2593,41
2594,53
2595,45
2596,51
2597,55
2598,66
2599,56
2600,56
2601,70
2602,56
2603,61
2604,61
2605,55
2606,48
2607,51
2608,40
2609,40
2610,41
2611,40
2612,40
2613,45
2614,43
2615,43
2616,45
2617,40
2618,45
2619,56
2620,57
2621,45
2622,61
2623,60
2624,48
2625,48
2626,40
2627,40
2628,76
2629,60
2630,51
2631,55
2632,52
2633,46
2634,53
2635,45
2636,40
2637,40
2638,48
2639,42
2640,43
2641,57
2642,67
2643,61
2644,53
2645,52
2646,43
2647,40
2648,40
2649,41
2650,40
2651,41
2652,41
2653,46
2654,41
2655,41
2656,46
2657,42
2658,41
2659,46
2660,42
2661,52
2662,43
2663,63
2664,58
2665,41
2666,62
2667,62
2668,41
2669,58
2670,57
2671,46
2672,42
2673,41
2674,42
2675,46
2676,49
2677,46
2678,41
2679,46
2680,53
2681,48
2682,57
2683,42
2684,41
2685,41
2686,49
2687,43
2688,41
2689,58
2690,46
2691,49
2692,45
2693,53
2694,86
2695,70
2696,63
2697,62
2698,56
2699,62
2700,62
2701,57
2702,57
2703,71
2704,53
2705,46
2706,49
2707,45
2708,42
2709,58
2710,42
2711,50
2712,62
2713,68
2714,62
2715,58
2716,58
2717,58
2718,62
2719,57
2720,57
2721,41
2722,41
2723,41
2724,63
2725,63
2726,58
2727,57
2728,57
2729,42
2730,42
2731,43
2732,77
2733,49
2734,77
2735,62
2736,49
2737,53
2738,44
2739,44
2740,50
2741,57
2742,58
2743,42
2744,43
2745,42
2746,74
2747,48
2748,42
2749,57
2750,64
2751,78
2752,64
2753,79
2754,53
2755,53
2756,71
2757,70
2758,63
2759,79
2760,71
2761,71
2762,51
2763,51
2764,54
2765,43
2766,42
2767,46
2768,47
2769,72
2770,71
2771,64
2772,65
2773,50
2774,79
2775,154
2776,79
2777,65
2778,51
2779,45
2780,55
2781,44
2782,55
2783,44
2784,53
2785,65
2786,71
2787,65
2788,64
2789,75
2790,55
2791,51
2792,43
2793,44
2794,65
2795,48
2796,56
2797,43
2798,43
2799,65
2800,55
2801,65
2802,60
2803,43
2804,61
2805,60
2806,66
2807,73
2808,59
2809,61
2810,56
2811,64
2812,59
2813,44
2814,43
2815,52
2816,55
2817,45
2818,43
2819,49
2820,49
2821,48
2822,46
2823,43
2824,69
2825,72
2826,49
2827,65
2828,55
2829,51
2830,71
2831,61
2832,56
2833,74
2834,65
2835,55
2836,57
2837,46
2838,49
2839,44
2840,44
2841,44
2842,43
2843,44
2844,74
2845,61
2846,61
2847,57
2848,61
2849,56
2850,61
2851,60
2852,43
2853,44
2854,68
2855,45
2856,47
2857,58
2858,50
2859,45
2860,67
2861,57
2862,61
2863,67
2864,77
2865,52
2866,49
2867,67
2868,68
2869,68
2870,57
2871,61
2872,62
2873,47
2874,47
2875,45
2876,46
2877,46
2878,49
2879,47
2880,47
2881,47
2882,50
2883,44
2884,44
2885,49
2886,44
2887,59
2888,54
2889,61
2890,44
2891,44
2892,62
2893,61
2894,57
2895,49
2896,44
2897,77
2898,61
2899,58
2900,57
2901,46
2902,59
2903,53
2904,50
2905,46
2906,56
2907,63
2908,45
2909,74
2910,58
2911,62
2912,57
2913,63
2914,45
2915,57
2916,62
2917,57
2918,68
2919,47
2920,53
2921,61
2922,50
2923,53
2924,47
2925,45
2926,45
2927,48
2928,48
2929,45
2930,47
2931,69
2932,53
2933,75
2934,74
2935,62
2936,63
2937,68
2938,68
2939,63
2940,58
